,ID,DEPT,GR,RD,DTP,DEN,PE,WQFM,WCARB,WCLAY,WPYR
3239,3239,3147.4,95.6067,36.7548,237.7617,2509.8738,3.8882,0.8055,0,0.1425,0.052
3240,3240,3147.6,97.5894,31.7804,239.7419,2497.9053,4.0148,0.8082,0,0.1432,0.0486
3241,3241,3147.8,101.0956,28.8241,240.9931,2492.6931,4.0168,0.7908,0,0.1633,0.0458
3242,3242,3148,102.9504,28.3413,242.21,2502.2148,3.9806,0.7558,0,0.1982,0.0459
3243,3243,3148.2,104.0957,29.6211,243.8168,2511.8337,3.9007,0.7364,0,0.2104,0.0532
3244,3244,3148.4,105.1264,31.6349,243.9862,2510.9729,3.7788,0.7516,0,0.1921,0.0562
3245,3245,3148.6,101.5404,34.7029,245.3244,2507.7676,3.7258,0.759,0,0.1847,0.0562
3246,3246,3148.8,100.5285,38.2763,244.2387,2506.0098,3.7235,0.7409,0,0.2002,0.0589
3247,3247,3149,107.2125,42.5348,241.9906,2503.5664,3.7349,0.7308,0,0.2116,0.0576
3248,3248,3149.2,108.5934,47.0348,241.1034,2506.8318,3.7608,0.7586,0,0.195,0.0465
3249,3249,3149.4,95.2281,50.5727,240.2319,2510.8787,3.754,0.7974,0,0.1694,0.0332
3250,3250,3149.6,92.0161,52.1527,239.0101,2524.9312,3.779,0.8014,0,0.1706,0.0279
3251,3251,3149.8,96.7992,50.2317,239.3259,2555.5884,3.8093,0.7748,0.0007,0.192,0.0324
3252,3252,3150,93.5125,45.5038,240.5998,2548.1074,3.7371,0.7437,0.0027,0.2161,0.0375
3253,3253,3150.2,96.9261,41.9475,241.8471,2527.2432,3.6441,0.7491,0.0008,0.216,0.0341
3254,3254,3150.4,98.3493,40.3651,243.1751,2523.6655,3.5989,0.7585,0,0.2148,0.0268
3255,3255,3150.6,94.5332,40.3536,245.1928,2524.6729,3.7104,0.7545,0,0.223,0.0225
3256,3256,3150.8,98.7697,39.8505,247.579,2520.1772,3.9508,0.7574,0,0.2111,0.0314
3257,3257,3151,102.0541,38.561,248.7617,2513.8242,4.1475,0.7678,0,0.1787,0.0534
3258,3258,3151.2,105.7158,37.2561,248.6409,2524.2944,4.1911,0.7713,0,0.168,0.0606
3259,3259,3151.4,104.8798,37.2534,247.9112,2546.6416,4.2013,0.7711,0,0.168,0.061
3260,3260,3151.6,102.3913,38.9921,247.4273,2555.8396,4.0574,0.7798,0,0.1624,0.0578
3261,3261,3151.8,97.3663,41.8159,247.239,2536.573,3.772,0.8103,0,0.1391,0.0506
3262,3262,3152,94.6047,43.2624,246.8318,2512.3745,3.6482,0.8624,0,0.0959,0.0417
3263,3263,3152.2,99.804,42.4754,246.7025,2513.2051,3.6128,0.8922,0,0.071,0.0367
3264,3264,3152.4,108.0036,40.2929,249.1494,2512.8848,3.5749,0.8763,0,0.0848,0.039
3265,3265,3152.6,112.0015,36.9303,251.4927,2503.3464,3.5627,0.841,0,0.1141,0.0449
3266,3266,3152.8,117.2105,33.4006,252.0861,2496.9595,3.5521,0.8199,0,0.1321,0.048
3267,3267,3153,125.3526,29.6138,251.607,2492.9514,3.5136,0.8166,0,0.1339,0.0495
3268,3268,3153.2,130.1239,26.5598,252.2171,2487.1929,3.4962,0.7986,0,0.1519,0.0495
3269,3269,3153.4,128.6277,25.225,251.7597,2481.8901,3.4906,0.7565,0,0.1954,0.0481
3270,3270,3153.6,124.7853,26.2908,249.4034,2486.4473,3.521,0.7333,0,0.2177,0.0489
3271,3271,3153.8,128.6796,29.5515,248.4528,2496.623,3.6538,0.7432,0,0.2071,0.0497
3272,3272,3154,115.0841,31.8837,247.1184,2507.6477,3.7071,0.758,0,0.1978,0.0443
3273,3273,3154.2,102.3954,30.5795,246.8183,2520.7473,3.6682,0.7642,0,0.2011,0.0347
3274,3274,3154.4,109.8378,25.8088,248.9874,2543.7815,3.7425,0.7679,0,0.2045,0.0276
3275,3275,3154.6,131.4376,22.4749,251.2777,2560.7078,3.9378,0.757,0,0.2127,0.0303
3276,3276,3154.8,142.2583,21.199,253.6517,2540.6938,4.0406,0.7188,0,0.2444,0.0368
3277,3277,3155,132.7146,21.4538,257.4138,2500.5652,3.9376,0.6752,0,0.2792,0.0457
3278,3278,3155.2,125.4248,21.1627,260.3766,2481.6626,3.7753,0.6576,0,0.2847,0.0577
3279,3279,3155.4,127.4215,20.0555,260.4713,2477.1975,3.7646,0.6664,0,0.2692,0.0644
3280,3280,3155.6,140.1548,19.2163,260.3773,2481.533,3.8251,0.6658,0,0.2647,0.0695
3281,3281,3155.8,148.7047,19.7362,260.8962,2491.7097,3.8472,0.658,0,0.2748,0.0672
3282,3282,3156,153.9769,20.3219,261.7483,2508.3491,3.7905,0.6862,0.0006,0.2578,0.0553
3283,3283,3156.2,157.2339,19.8819,262.3663,2515.1824,3.7367,0.7217,0.0062,0.2204,0.0517
3284,3284,3156.4,159.0616,17.8402,263.001,2503.5552,3.8755,0.7136,0.0079,0.2154,0.0631
3285,3285,3156.6,156.7741,15.5085,262.8676,2484.272,4.2643,0.6748,0.0005,0.2522,0.0725
3286,3286,3156.8,139.1397,13.5776,262.6679,2492.7114,4.6663,0.6553,0,0.2671,0.0777
3287,3287,3157,119.5975,12.4673,262.7313,2527.1531,4.7798,0.6651,0,0.2543,0.0806
3288,3288,3157.2,128.1204,12.4908,263.1596,2534.5405,4.6731,0.632,0,0.2858,0.0823
3289,3289,3157.4,154.0398,13.4326,263.9258,2512.218,4.4346,0.5963,0,0.315,0.0887
3290,3290,3157.6,165.4514,14.3138,265.1267,2495.2158,4.2983,0.6303,0,0.2859,0.0837
3291,3291,3157.8,163.9,14.4709,265.9482,2507.0967,4.3503,0.6892,0,0.2411,0.0696
3292,3292,3158,160.4988,14.2652,265.0897,2532.5994,4.4768,0.7078,0,0.2284,0.0638
3293,3293,3158.2,157.2442,14.5795,263.37,2528.9719,4.5584,0.6797,0,0.2464,0.0738
3294,3294,3158.4,154.4833,15.7604,262.1058,2502.2185,4.5323,0.6475,0,0.2729,0.0795
3295,3295,3158.6,141.3794,17.3515,260.7213,2503.4893,4.4723,0.6429,0.0009,0.2777,0.0785
3296,3296,3158.8,126.9283,19.2284,259.1004,2539.0476,4.4603,0.6624,0.0077,0.2625,0.0675
3297,3297,3159,121.0655,21.9784,258.5156,2578.2358,4.4517,0.6653,0.0255,0.254,0.0552
3298,3298,3159.2,120.706,25.0373,257.6797,2599.5627,4.4113,0.6569,0.0257,0.2652,0.0522
3299,3299,3159.4,119.9086,27.931,255.744,2603.2668,4.3562,0.64,0.0052,0.2978,0.057
3300,3300,3159.6,114.31,28.9606,251.9919,2593.0903,4.2386,0.6277,0.0004,0.325,0.0469
3301,3301,3159.8,104.8727,28.6229,246.1555,2564.2295,4.0654,0.6327,0.0098,0.3257,0.0318
3302,3302,3160,92.4808,28.0617,238.9347,2545.6333,3.9473,0.6037,0.0674,0.301,0.0279
3303,3303,3160.2,84.4944,28.0132,230.0133,2582.738,3.9303,0.559,0.1336,0.2766,0.0308
3304,3304,3160.4,70.3788,30.3455,223.7411,2635.6726,3.9065,0.4933,0.2111,0.2639,0.0317
3305,3305,3160.6,50.4084,33.4378,218.6459,2652.4099,3.9487,0.4208,0.2772,0.2661,0.036
3306,3306,3160.8,43.2659,23.5163,218.1433,2648.5615,4.0085,0.3464,0.317,0.2921,0.0445
3307,3307,3161,54.9991,14.351,224.5974,2641.8943,4.0685,0.2941,0.3312,0.3287,0.046
3308,3308,3161.2,75.6208,9.6343,233.7368,2615.4138,4.0976,0.2857,0.3158,0.3626,0.036
3309,3309,3161.4,104.1714,7.8408,240.9176,2589.0908,3.963,0.3476,0.2382,0.3826,0.0317
3310,3310,3161.6,121.1682,8.0885,248.0147,2567.542,3.7327,0.4603,0.1252,0.3687,0.0458
3311,3311,3161.8,118.1336,9.5953,254.229,2552.6882,3.6133,0.567,0.0372,0.3336,0.0621
3312,3312,3162,108.4914,11.6262,256.7201,2542.9663,3.5793,0.6492,0.0018,0.285,0.064
3313,3313,3162.2,107.7511,11.6071,255.8261,2539.9341,3.5055,0.6721,0,0.2637,0.0642
3314,3314,3162.4,108.4879,9.9956,253.9675,2550.6443,3.5389,0.6782,0,0.2576,0.0643
3315,3315,3162.6,109.6441,8.5844,251.6477,2570.8694,3.6657,0.7061,0,0.2297,0.0642
3316,3316,3162.8,106.4706,8.4654,250.3781,2576.6069,3.6719,0.7261,0.0067,0.2137,0.0536
3317,3317,3163,106.0491,9.6379,250.2108,2569.5845,3.5204,0.716,0.0253,0.2231,0.0356
3318,3318,3163.2,116.2781,11.5064,250.4027,2567.9968,3.4683,0.7279,0.0238,0.2184,0.0299
3319,3319,3163.4,127.8842,13.5542,249.9381,2575.9949,3.5427,0.7632,0.0019,0.1972,0.0378
3320,3320,3163.6,130.4265,15.3389,249.6479,2571.6877,3.6113,0.7415,0,0.2121,0.0465
3321,3321,3163.8,121.3713,17.2517,249.6058,2559.5676,3.5893,0.6733,0,0.2757,0.051
3322,3322,3164,116.4781,18.7904,249.9419,2552.1128,3.4824,0.6443,0,0.3056,0.0501
3323,3323,3164.2,115.8826,19.5498,250.1204,2556.9827,3.4352,0.6933,0,0.2581,0.0486
3324,3324,3164.4,119.3513,18.4981,250.2406,2573.3235,3.5132,0.7571,0,0.2027,0.0402
3325,3325,3164.6,119.9943,17.8763,250.3506,2586.8062,3.5813,0.738,0,0.2312,0.0309
3326,3326,3164.8,120.829,16.5713,250.174,2578.3015,3.5383,0.6573,0,0.3052,0.0375
3327,3327,3165,117.7821,14.6899,250.0357,2559.9114,3.4868,0.6299,0,0.318,0.052
3328,3328,3165.2,114.4128,12.2953,249.8252,2546.543,3.5703,0.6613,0,0.2746,0.0641
3329,3329,3165.4,123.4941,9.9972,248.7041,2542.6252,3.8059,0.685,0,0.2471,0.068
3330,3330,3165.6,129.2454,8.6332,247.5363,2541.8032,3.9683,0.6939,0,0.2368,0.0693
3331,3331,3165.8,127.7633,8.2614,247.0984,2543.3674,3.9406,0.688,0,0.2459,0.066
3332,3332,3166,130.1551,9.3236,247.4232,2549.7019,3.8334,0.6812,0,0.2546,0.0642
3333,3333,3166.2,136.858,11.3857,246.5247,2561.7566,3.9592,0.7055,0,0.2273,0.0672
3334,3334,3166.4,141.1231,13.3531,242.1068,2604.6536,4.3774,0.7386,0,0.1908,0.0706
3335,3335,3166.6,128.3791,14.0266,233.8556,2656.6614,4.7955,0.741,0,0.1863,0.0727
3336,3336,3166.8,95.0546,13.7101,228.4105,2697.9919,4.9415,0.7028,0,0.2188,0.0785
3337,3337,3167,71.0721,12.8749,225.1548,2733.4597,4.8538,0.6161,0.0037,0.2926,0.0876
3338,3338,3167.2,70.7287,11.3048,223.4237,2754.5066,4.7141,0.5065,0.0442,0.3705,0.0788
3339,3339,3167.4,72.8397,9.1676,223.3155,2769.4846,4.6911,0.398,0.1437,0.3898,0.0686
3340,3340,3167.6,74.5989,7.508,224.4964,2777.271,4.759,0.3135,0.2356,0.3913,0.0597
3341,3341,3167.8,79.0031,6.568,227.4098,2764.8013,4.8095,0.2982,0.2802,0.3755,0.0461
3342,3342,3168,83.2528,6.4044,229.4493,2743.3848,4.8439,0.3646,0.2533,0.3468,0.0353
3343,3343,3168.2,85.105,6.7167,230.6862,2729.7178,4.8624,0.4256,0.1901,0.3475,0.0368
3344,3344,3168.4,88.8859,7.2588,231.8091,2717.4556,4.8198,0.4751,0.1122,0.3745,0.0382
3345,3345,3168.6,89.3935,7.8189,233.9092,2718.1555,4.721,0.5294,0.0361,0.3957,0.0388
3346,3346,3168.8,86.7527,8.3037,236.0285,2715.5667,4.6204,0.5481,0.0091,0.4049,0.038
3347,3347,3169,87.1069,8.6546,236.8301,2707.8586,4.4871,0.499,0.0676,0.3974,0.036
3348,3348,3169.2,88.0146,8.4889,237.2195,2725.6345,4.3958,0.4538,0.138,0.3748,0.0334
3349,3349,3169.4,87.2926,8.5474,237.9377,2746.53,4.3556,0.4795,0.1185,0.3689,0.0332
3350,3350,3169.6,86.503,8.6049,239.0082,2746.1838,4.3343,0.4646,0.0998,0.3949,0.0406
3351,3351,3169.8,88.0512,8.7382,239.4023,2739.3767,4.3195,0.4001,0.1367,0.4176,0.0455
3352,3352,3170,87.7494,8.847,238.8733,2739.0854,4.324,0.4003,0.1551,0.4026,0.042
3353,3353,3170.2,87.4344,9.2846,238.1853,2742.2612,4.32,0.458,0.1201,0.3824,0.0395
3354,3354,3170.4,90.9238,9.9362,237.2738,2747.532,4.323,0.5133,0.0674,0.3776,0.0416
3355,3355,3170.6,89.2418,10.5431,235.4034,2757.6033,4.3943,0.5185,0.0511,0.3834,0.0471
3356,3356,3170.8,86.5184,10.9076,232.7689,2771.7322,4.4913,0.4937,0.0514,0.4038,0.0511
3357,3357,3171,82.9775,11.1426,230.8946,2767.8845,4.4739,0.4857,0.0241,0.4446,0.0455
3358,3358,3171.2,83.0924,11.4249,229.7435,2749.415,4.4331,0.4688,0.0064,0.4789,0.0458
3359,3359,3171.4,83.7554,11.6633,228.8312,2736.1504,4.425,0.4513,0.0229,0.4739,0.0519
3360,3360,3171.6,83.0594,12.1787,227.9685,2741.8149,4.4267,0.4567,0.0366,0.4501,0.0565
3361,3361,3171.8,81.2672,12.2384,227.9696,2748.5559,4.3685,0.4988,0.0382,0.4175,0.0455
3362,3362,3172,84.3166,11.9643,229.1854,2743.4902,4.3418,0.5273,0.056,0.3829,0.0337
3363,3363,3172.2,87.5487,11.3593,231.2098,2728.3145,4.4046,0.5235,0.0685,0.3773,0.0306
3364,3364,3172.4,86.242,10.8357,232.9621,2711.6335,4.4512,0.4991,0.0928,0.3788,0.0292
3365,3365,3172.6,90.9957,10.3848,235.0282,2707.4197,4.4253,0.487,0.1116,0.3733,0.0281
3366,3366,3172.8,95.1188,10.1234,238.2229,2717.9661,4.4596,0.5308,0.0872,0.3512,0.0308
3367,3367,3173,96.1113,9.8018,240.8442,2726.9966,4.5704,0.6131,0.0244,0.3272,0.0354
3368,3368,3173.2,95.2867,9.5883,242.0084,2721.144,4.6561,0.6185,0.0013,0.3447,0.0356
3369,3369,3173.4,92.9485,9.4809,242.4164,2709.8523,4.6836,0.5645,0,0.4012,0.0343
3370,3370,3173.6,94.1078,9.4094,242.5189,2707.9353,4.6723,0.5171,0.0011,0.4465,0.0354
3371,3371,3173.8,93.8578,9.3828,242.582,2717.1838,4.6978,0.4877,0.025,0.4446,0.0427
3372,3372,3174,91.9997,9.3672,242.6335,2720.9709,4.7516,0.4662,0.0808,0.4084,0.0446
3373,3373,3174.2,91.0704,9.4602,242.5657,2713.5115,4.7759,0.482,0.0858,0.389,0.0431
3374,3374,3174.4,90.7936,9.5856,242.1686,2708.1213,4.7745,0.5032,0.048,0.4055,0.0432
3375,3375,3174.6,91.9296,9.6581,241.4129,2699.3569,4.7885,0.4931,0.0252,0.4354,0.0463
3376,3376,3174.8,95.7233,9.803,240.6503,2698.04,4.7348,0.4438,0.0368,0.4625,0.0569
3377,3377,3175,99.5279,9.9473,240.4807,2715.2007,4.654,0.4036,0.0631,0.4592,0.0741
3378,3378,3175.2,98.028,10.1028,240.6365,2721.166,4.6643,0.4241,0.0729,0.4202,0.0828
3379,3379,3175.4,91.6791,10.1325,240.8983,2718.4939,4.7518,0.5038,0.0353,0.393,0.068
3380,3380,3175.6,90.4407,10.0879,241.6952,2720.3193,4.8134,0.5313,0.0024,0.4232,0.0431
3381,3381,3175.8,91.874,10.116,242.5903,2713.3442,4.8493,0.4993,0.0054,0.457,0.0383
3382,3382,3176,91.5933,10.1448,243.2036,2708.3164,4.8564,0.4418,0.0377,0.4699,0.0507
3383,3383,3176.2,91.0316,10.0979,243.8141,2703.343,4.8193,0.445,0.0252,0.478,0.0518
3384,3384,3176.4,92.5791,9.6323,244.5407,2698.8274,4.6698,0.4596,0.0015,0.5038,0.0351
3385,3385,3176.6,95.5268,8.9646,245.7773,2705.5183,4.4706,0.3989,0,0.5735,0.0276
3386,3386,3176.8,96.7824,8.4083,247.5491,2711.9133,4.4017,0.3991,0.005,0.5681,0.0278
3387,3387,3177,94.4937,8.183,248.2584,2711.5574,4.3111,0.4337,0.0334,0.4996,0.0333
3388,3388,3177.2,92.2178,7.1165,247.8792,2709.8962,4.1598,0.4409,0.0657,0.4601,0.0334
3389,3389,3177.4,94.3606,5.4806,246.8318,2705.6958,4.1232,0.4532,0.0745,0.4418,0.0305
3390,3390,3177.6,95.4028,4.3545,244.4467,2722.1467,4.1468,0.4976,0.0356,0.4395,0.0273
3391,3391,3177.8,93.3898,3.8587,241.6258,2731.1887,4.1643,0.5314,0.0048,0.4366,0.0272
3392,3392,3178,91.1532,3.9817,240.1353,2720.5381,4.1939,0.5189,0.0347,0.4181,0.0284
3393,3393,3178.2,89.3901,4.5422,240.1808,2712.7124,4.1944,0.4649,0.0774,0.4218,0.036
3394,3394,3178.4,92.0116,5.0582,240.7145,2702.8208,4.1539,0.4576,0.0274,0.4612,0.0538
3395,3395,3178.6,96.352,5.3026,243.1347,2688.438,4.1528,0.441,0.0003,0.4959,0.0628
3396,3396,3178.8,98.0486,5.3857,248.2907,2676.1863,4.0985,0.4044,0,0.5453,0.0503
3397,3397,3179,99.1909,5.8472,252.3256,2650.9041,3.9338,0.4308,0,0.5279,0.0411
3398,3398,3179.2,104.222,6.8991,254.6912,2615.4404,3.7324,0.5209,0,0.4367,0.0424
3399,3399,3179.4,109.4355,8.6618,255.6646,2596.2402,3.5624,0.6252,0.0011,0.3372,0.0366
3400,3400,3179.6,110.41,10.8408,256.4631,2585.9646,3.546,0.672,0.0187,0.2876,0.0217
3401,3401,3179.8,109.87,12.7954,257.1685,2561.5195,3.7205,0.644,0.0604,0.2747,0.0209
3402,3402,3180,114.2373,14.458,254.7915,2539.5479,3.985,0.6141,0.0983,0.2602,0.0274
3403,3403,3180.2,112.9067,15.1879,246.7781,2564.0359,4.2771,0.5826,0.0991,0.2704,0.0479
3404,3404,3180.4,102.5534,16.046,236.9673,2632.9651,4.5659,0.5681,0.0706,0.3045,0.0568
3405,3405,3180.6,83.5119,16.839,229.6585,2718.7546,4.6926,0.5356,0.0875,0.3333,0.0437
3406,3406,3180.8,63.8208,18.4009,225.159,2763.2183,4.6965,0.386,0.1794,0.3974,0.0372
3407,3407,3181,56.1552,20.1303,224.2952,2769.3853,4.6883,0.1757,0.2521,0.5311,0.0411
3408,3408,3181.2,60.1687,20.2104,226.7132,2770.0232,4.6269,0.1109,0.2892,0.5643,0.0356
3409,3409,3181.4,73.634,17.5997,232.8154,2743.2788,4.3807,0.1628,0.2495,0.5693,0.0185
3410,3410,3181.6,89.9158,14.684,240.7014,2674.2322,4.1194,0.2744,0.1847,0.5266,0.0142
3411,3411,3181.8,103.1303,12.8827,250.4341,2620.1738,3.8395,0.4117,0.0839,0.4866,0.0179
3412,3412,3182,106.7792,12.2212,258.8082,2607.1782,3.6196,0.5498,0.012,0.405,0.0332
3413,3413,3182.2,112.7118,11.926,263.546,2596.3545,3.6284,0.6007,0.0004,0.3458,0.0531
3414,3414,3182.4,122.8986,11.586,264.4718,2601.2405,3.9206,0.6026,0,0.329,0.0684
3415,3415,3182.6,123.6488,11.3081,261.9057,2638.3843,4.4025,0.5916,0,0.3383,0.0701
3416,3416,3182.8,108.4416,11.3925,257.8414,2680.1191,4.7353,0.5569,0,0.3737,0.0695
3417,3417,3183,95.8414,11.8982,253.8732,2704.5662,4.722,0.5122,0.0095,0.4222,0.0562
3418,3418,3183.2,92.9455,12.3235,250.3179,2709.8262,4.6566,0.4751,0.0811,0.408,0.0358
3419,3419,3183.4,94.4258,12.6679,248.424,2710.0537,4.6843,0.4513,0.136,0.3787,0.034
3420,3420,3183.6,92.0912,12.2781,247.7117,2705.2283,4.72,0.467,0.088,0.393,0.0519
3421,3421,3183.8,88.0568,11.3846,247.5238,2687.6184,4.6693,0.4369,0.0219,0.4683,0.0729
3422,3422,3184,87.7599,10.508,247.4641,2678.6853,4.5131,0.4117,0.0663,0.4573,0.0647
3423,3423,3184.2,87.323,9.7062,247.3858,2689.4937,4.3796,0.4004,0.1174,0.4283,0.0539
3424,3424,3184.4,84.8239,9.0926,247.8189,2697.6948,4.3456,0.3755,0.1342,0.4309,0.0594
3425,3425,3184.6,87.4436,8.5081,248.804,2696.6411,4.3952,0.3082,0.1481,0.4744,0.0694
3426,3426,3184.8,90.7001,7.9584,249.5279,2685.4077,4.4328,0.3073,0.1447,0.4845,0.0636
3427,3427,3185,95.4063,7.4594,249.8173,2667.0398,4.3821,0.4119,0.1182,0.4318,0.0381
3428,3428,3185.2,97.7198,7.261,249.9879,2670.9514,4.2787,0.4928,0.0727,0.4092,0.0254
3429,3429,3185.4,93.9667,6.7594,250.4531,2684.2075,4.2751,0.4621,0.0713,0.4387,0.0277
3430,3430,3185.6,91.8049,5.9939,251.8173,2692.2483,4.3632,0.3481,0.1175,0.4858,0.0487
3431,3431,3185.8,94.4663,5.2014,254.1223,2694.1619,4.3978,0.3102,0.1391,0.4903,0.0604
3432,3432,3186,97.557,4.7359,256.3169,2686.1692,4.3554,0.3734,0.1146,0.4552,0.0569
3433,3433,3186.2,101.6301,4.7695,259.5063,2674.9238,4.3059,0.4322,0.0894,0.4236,0.0547
3434,3434,3186.4,108.2749,5.526,262.9718,2658.5486,4.297,0.4619,0.0677,0.4115,0.0589
3435,3435,3186.6,110.7178,7.0108,260.6521,2635.7493,4.2992,0.4933,0.0265,0.4153,0.0649
3436,3436,3186.8,106.1273,9.1384,251.8814,2654.7249,4.335,0.5335,0.0011,0.403,0.0625
3437,3437,3187,91.6344,11.3128,245.2099,2707.552,4.4632,0.5464,0.0008,0.4061,0.0466
3438,3438,3187.2,78.4517,13.2412,242.1973,2727.3052,4.6672,0.4721,0.0291,0.4594,0.0393
3439,3439,3187.4,73.9186,14.1001,239.0421,2718.5845,4.7386,0.3659,0.084,0.5125,0.0376
3440,3440,3187.6,76.9641,13.5998,236.6997,2701.5632,4.6904,0.3349,0.126,0.5091,0.0301
3441,3441,3187.8,75.9115,12.7644,237.3494,2696.8201,4.5836,0.3633,0.1508,0.4595,0.0264
3442,3442,3188,78.185,12.2387,239.2422,2697.1069,4.4983,0.3874,0.1556,0.4317,0.0253
3443,3443,3188.2,80.3465,11.977,240.3021,2688.9136,4.4666,0.3778,0.1606,0.4377,0.0239
3444,3444,3188.4,82.023,11.8948,241.5571,2686.9653,4.4121,0.3721,0.1714,0.434,0.0224
3445,3445,3188.6,81.7235,11.902,243.3927,2678.7661,4.308,0.4047,0.1483,0.4252,0.0218
3446,3446,3188.8,84.2463,12.0485,245.4937,2670.1755,4.2105,0.4635,0.069,0.44,0.0275
3447,3447,3189,84.0798,12.2805,247.5047,2666.283,4.1411,0.5008,0.0084,0.4498,0.041
3448,3448,3189.2,84.4095,12.5144,248.2138,2659.708,4.1015,0.5241,0.0487,0.3946,0.0326
3449,3449,3189.4,85.9243,12.7205,248.496,2656.9075,4.0631,0.4961,0.1375,0.3435,0.0229
3450,3450,3189.6,86.3793,12.7963,248.7057,2658.9165,4.0595,0.4605,0.1499,0.3597,0.0299
3451,3451,3189.8,83.3225,12.6327,248.5412,2651.4521,4.104,0.4675,0.1114,0.3851,0.036
3452,3452,3190,81.9264,12.6293,248.0375,2652.8667,4.1778,0.5008,0.0848,0.3841,0.0302
3453,3453,3190.2,89.5827,12.594,247.5341,2667.5698,4.2712,0.4994,0.0753,0.3927,0.0325
3454,3454,3190.4,90.9815,12.8042,247.0263,2681.8704,4.3013,0.4564,0.0832,0.4113,0.0491
3455,3455,3190.6,84.6413,12.8891,245.5064,2680.8396,4.2721,0.4693,0.0538,0.4237,0.0532
3456,3456,3190.8,82.8631,13.4812,243.0889,2680.2322,4.2668,0.5114,0.0044,0.4357,0.0485
3457,3457,3191,84.8884,15.2309,239.9794,2681.0122,4.2689,0.5054,0.0172,0.4312,0.0462
3458,3458,3191.2,79.1438,18.0227,235.6732,2675.7854,4.2137,0.4738,0.0888,0.3952,0.0421
3459,3459,3191.4,67.682,21.5204,231.7702,2666.9009,4.1792,0.4571,0.1793,0.3257,0.038
3460,3460,3191.6,63.3363,25.9283,229.4117,2664.6304,4.2501,0.4773,0.2434,0.2415,0.0378
3461,3461,3191.8,58.721,29.5809,226.506,2649.6526,4.3685,0.5075,0.2353,0.2068,0.0504
3462,3462,3192,55.7317,31.5381,224.0187,2627.5442,4.392,0.523,0.1816,0.2373,0.0581
3463,3463,3192.2,54.7569,33.1044,222.0171,2627.749,4.408,0.4972,0.172,0.268,0.0628
3464,3464,3192.4,54.536,34.4068,218.9978,2647.8364,4.641,0.4544,0.2187,0.2642,0.0628
3465,3465,3192.6,53.2049,37.6326,216.0988,2661.7666,4.9249,0.4057,0.2803,0.2548,0.0592
3466,3466,3192.8,52.5313,42.8585,213.1201,2662.9932,4.9941,0.3596,0.3343,0.2479,0.0582
3467,3467,3193,49.9796,48.4177,209.3958,2666.8794,4.9781,0.3433,0.3677,0.2342,0.0549
3468,3468,3193.2,46.2972,54.7901,206.3004,2673.9229,4.9668,0.3349,0.4085,0.2127,0.0438
3469,3469,3193.4,44.1054,62.3453,204.392,2675.1533,4.9642,0.3049,0.4575,0.2054,0.0322
3470,3470,3193.6,43.1071,72.6719,202.1555,2670.8044,4.8912,0.2467,0.4889,0.2249,0.0395
3471,3471,3193.8,40.6556,82.8772,199.3706,2677.4331,4.761,0.2043,0.5044,0.2411,0.0503
3472,3472,3194,38.3765,89.6719,197.7126,2689.3218,4.676,0.1896,0.527,0.2339,0.0495
3473,3473,3194.2,39.5307,91.0078,196.9837,2689.2949,4.7022,0.1985,0.5415,0.2177,0.0423
3474,3474,3194.4,40.3799,89.3132,196.4623,2684.7166,4.7638,0.2297,0.5232,0.2205,0.0266
3475,3475,3194.6,39.3073,87.4975,196.4016,2685.8438,4.7834,0.241,0.5147,0.2243,0.0201
3476,3476,3194.8,38.0064,86.1516,196.6743,2690.7993,4.7678,0.2091,0.5459,0.2198,0.0252
3477,3477,3195,38.7076,84.2062,197.2569,2692.9507,4.7222,0.1767,0.5771,0.2173,0.0289
3478,3478,3195.2,37.534,81.5574,198.0562,2689.5007,4.7006,0.1912,0.5863,0.1979,0.0247
3479,3479,3195.4,38.8075,78.5625,198.4142,2694.5015,4.6473,0.2452,0.5658,0.165,0.0241
3480,3480,3195.6,42.3363,76.0306,198.7161,2691.9297,4.6282,0.2888,0.5249,0.1545,0.0319
3481,3481,3195.8,42.994,75.4697,199.5433,2685.4348,4.6473,0.2861,0.4895,0.1809,0.0435
3482,3482,3196,41.8059,77.1822,200.2108,2678.0242,4.7062,0.2627,0.4779,0.2084,0.051
3483,3483,3196.2,40.889,80.2009,200.0504,2677.7988,4.7209,0.2634,0.485,0.2032,0.0484
3484,3484,3196.4,40.3434,83.3034,200.0328,2676.8701,4.7162,0.2683,0.5025,0.1847,0.0446
3485,3485,3196.6,44.7406,84.8041,200.5396,2671.4568,4.7291,0.2554,0.521,0.1791,0.0445
3486,3486,3196.8,45.8306,84.1863,201.9105,2675.1897,4.6574,0.2493,0.5257,0.1814,0.0435
3487,3487,3197,44.5918,81.3468,203.58,2679.8794,4.5433,0.2605,0.5264,0.1737,0.0394
3488,3488,3197.2,44.0794,76.8692,206.3346,2676.7456,4.4606,0.2848,0.5348,0.1529,0.0276
3489,3489,3197.4,48.537,70.5701,210.2534,2666.5569,4.388,0.3212,0.507,0.1527,0.019
3490,3490,3197.6,54.4276,63.6058,214.1618,2650.7769,4.2289,0.3695,0.4099,0.1898,0.0308
3491,3491,3197.8,55.4394,57.8775,218.2893,2624.6262,3.9879,0.4477,0.2811,0.2236,0.0476
3492,3492,3198,57.3819,54.5341,222.0793,2610.385,3.7539,0.5242,0.2088,0.2211,0.046
